ds,statefips,y,yhat,yhat_upper,yhat_lower
2020-05-23,33,0.101,0.031026876,0.10951068,-0.041222535
2020-05-24,33,0.0952,0.03251305,0.10732972,-0.045330618
2020-05-25,33,0.0782,0.030206693,0.103622876,-0.0431425
2020-05-26,33,0.0845,0.032633055,0.1117881,-0.040035073
2020-05-27,33,0.112,0.031115364,0.10588981,-0.03827398
2020-05-28,33,0.0778,0.033301935,0.10487654,-0.037733704
2020-05-29,33,0.0783,0.031592373,0.110039495,-0.041912034
2020-05-30,33,0.0747,0.033930324,0.10892337,-0.035492785
2020-05-31,33,0.0808,0.035416495,0.106484346,-0.039212182
2020-06-01,33,0.105,0.03311014,0.10766482,-0.039937705
2020-06-02,33,0.114,0.0355365,0.10734988,-0.039400235
2020-06-03,33,0.112,0.03401881,0.10641849,-0.045755293
2020-06-04,33,0.112,0.03620538,0.111879736,-0.03843065
2020-06-05,33,0.107,0.03449582,0.10701896,-0.03314739
2020-06-06,33,0.108,0.03683377,0.106307395,-0.036947183
2020-06-07,33,0.103,0.03831994,0.1172636,-0.035665244
2020-06-08,33,0.0959,0.03601359,0.11140135,-0.03494842
2020-06-09,33,0.0949,0.03843995,0.11695974,-0.034555577
2020-06-10,33,0.0885,0.036922257,0.11178578,-0.040413365
2020-06-11,33,0.0882,0.039108828,0.12015966,-0.03457946
2020-06-12,33,0.0885,0.037399266,0.105161786,-0.04231926
2020-06-13,33,0.0895,0.039737217,0.11444393,-0.037059013
2020-06-14,33,0.0931,0.04122339,0.11366768,-0.028079458
2020-06-15,33,0.0961,0.03891704,0.11014774,-0.033766825
2020-06-16,33,0.105,0.0413434,0.11112608,-0.027292728
2020-06-17,33,0.116,0.039825708,0.11765898,-0.024562597
2020-06-18,33,0.127,0.042012274,0.10940624,-0.02878581
2020-06-19,33,0.128,0.040302712,0.11055235,-0.032324266
2020-06-20,33,0.144,0.042640667,0.119630896,-0.028058425
2020-06-21,33,0.141,0.04412684,0.116954565,-0.034726165
2020-06-22,33,0.142,0.041820467,0.11514847,-0.028848046
2020-06-23,33,0.136,0.044246808,0.12091986,-0.030186765
2020-06-24,33,0.14,0.0427291,0.12168181,-0.026615696
2020-06-25,33,0.125,0.04491565,0.115820944,-0.02695321
2020-06-26,33,0.116,0.04320607,0.117587924,-0.02785095
2020-06-27,33,0.0925,0.045544002,0.11247001,-0.027480872
2020-06-28,33,0.0829,0.047030155,0.12741283,-0.024924036
2020-06-29,33,0.0761,0.044723786,0.114381455,-0.033355083
2020-06-30,33,0.076,0.047150128,0.12379329,-0.025636727
2020-07-01,33,0.0794,0.04563242,0.11988927,-0.033388514
2020-07-02,33,0.0873,0.04781897,0.12627372,-0.022000303
2020-07-03,33,0.0698,0.04610939,0.122382686,-0.024165744
2020-07-04,33,0.11,0.048447322,0.12302919,-0.026953131
2020-07-05,33,0.12,0.049933475,0.12542477,-0.026000641
2020-07-06,33,0.126,0.047627103,0.116716474,-0.020357132
2020-07-07,33,0.133,0.050053447,0.124572635,-0.02398101
2020-07-08,33,0.121,0.04853574,0.12159703,-0.023511063
2020-07-09,33,0.107,0.05072229,0.12132371,-0.022880726
2020-07-10,33,0.1,0.04901271,0.12288151,-0.025556404
2020-07-11,33,0.113,0.051350642,0.124966145,-0.01603592
2020-07-12,33,0.122,0.052836794,0.12894331,-0.019671302
2020-07-13,33,0.118,0.050530422,0.12349484,-0.020562423
2020-07-14,33,0.114,0.05294109,0.12718073,-0.021141501
2020-07-15,33,0.119,0.051407702,0.1217519,-0.024973726
2020-07-16,33,0.131,0.053578578,0.12788925,-0.011976134
2020-07-17,33,0.138,0.051853325,0.12874866,-0.017095577
2020-07-18,33,0.115,0.05417558,0.12837055,-0.020497711
2020-07-19,33,0.114,0.05564606,0.13053185,-0.014937567
2020-07-20,33,0.108,0.05332401,0.12725104,-0.021246726
2020-07-21,33,0.102,0.05573468,0.12872551,-0.017965687
2020-07-22,33,0.102,0.054201294,0.13358895,-0.019359736
2020-07-23,33,0.0996,0.05637217,0.12648976,-0.020766186
2020-07-24,33,0.0964,0.054646913,0.1326376,-0.022878096
2020-07-25,33,0.102,0.05696917,0.1312805,-0.014258661
2020-07-26,33,0.099,0.058439646,0.1284243,-0.021640256
2020-07-27,33,0.102,0.0561176,0.12938692,-0.016128112
2020-07-28,33,0.0971,0.058528267,0.13425633,-0.018035356
2020-07-29,33,0.104,0.05699488,0.13168885,-0.013102147
2020-07-30,33,0.0988,0.059165757,0.1353121,-0.009187435
2020-07-31,33,0.1,0.0574405,0.124998115,-0.017488819
2020-08-01,33,0.0805,0.059762757,0.13144304,-0.009572195
2020-08-02,33,0.0783,0.061233237,0.1340197,-0.014282692
2020-08-03,33,0.0696,0.05891119,0.13155448,-0.016169695
2020-08-04,33,0.0638,0.061321855,0.13396254,-0.006866256
2020-08-05,33,0.0462,0.05978847,0.13511263,-0.009784128
2020-08-06,33,0.0511,0.06192952,0.13519743,-0.013567406
2020-08-07,33,0.0498,0.060174435,0.1338813,-0.015421087
2020-08-08,33,0.0649,0.062466864,0.1327202,-0.010672871
2020-08-09,33,0.0688,0.06390751,0.13791125,-0.009856444
2020-08-10,33,0.083,0.06155564,0.13491333,-0.016004497
2020-08-11,33,0.0884,0.06393648,0.13802058,-0.006664938
2020-08-12,33,0.0925,0.062373266,0.14026369,-0.010182195
2020-08-13,33,0.0824,0.06451432,0.14572497,-0.010818699
2020-08-14,33,0.0765,0.06275923,0.13072947,-0.0066362456
2020-08-15,33,0.0777,0.06505166,0.1403558,-0.003574866
2020-08-16,33,0.0741,0.06649231,0.1427249,-0.0019796796
2020-08-17,33,0.0547,0.06414044,0.13364995,-0.014809612
2020-08-18,33,0.0453,0.06652128,0.13900054,-0.008977501
2020-08-19,33,0.0423,0.064958066,0.1407123,-0.011846271
2020-08-20,33,0.0416,0.06709911,0.14057375,-0.009002192
2020-08-21,33,0.0426,0.06534403,0.13121468,-0.0043363674
2020-08-22,33,0.0423,0.06763646,0.13981678,0.0003506141
2020-08-23,33,0.0512,0.06907711,0.14189443,-0.002487693
2020-08-24,33,0.0693,0.06672523,0.14229776,-0.009572158
2020-08-25,33,0.0782,0.06910607,0.14758343,-0.0041249665
2020-08-26,33,0.0822,0.06754286,0.13799804,0.0010128799
2020-08-27,33,0.0865,0.06968391,0.14277063,0.000053052805
2020-08-28,33,0.0886,0.06792883,0.14696845,0.0023684546
2020-08-29,33,0.0943,0.07019922,0.13906908,-0.010431715
2020-08-30,33,0.0881,0.07161784,0.14052391,-0.005443923
2020-08-31,33,0.0725,0.06924394,0.1465586,-0.00021429849
2020-09-01,33,0.078,0.07160275,0.1444099,-0.004318082
2020-09-02,33,0.1,0.0700175,0.14401856,-0.0023765122
2020-09-03,33,0.0918,0.072136514,0.14887908,0.002171648
2020-09-04,33,0.099,0.0703594,0.142459,-0.0038698216
2020-09-05,33,0.0917,0.0726298,0.14603338,-0.0037433263
2020-09-06,33,0.0922,0.074048415,0.1487506,0.001540638
2020-09-07,33,0.0684,0.07167451,0.14843151,-0.003343747
2020-09-08,33,0.075,0.07403332,0.1481299,0.0022981644
2020-09-09,33,0.0596,0.072448075,0.14611043,-0.0023219078
2020-09-10,33,0.0514,0.07456709,0.14662315,0.003166803
2020-09-11,33,0.0474,0.072789975,0.141054,0.004760743
2020-09-12,33,0.0578,0.075060375,0.14996211,0.007360397
2020-09-13,33,0.0553,0.07647899,0.14877336,0.0050760005
2020-09-14,33,0.0583,0.074105084,0.14783762,-0.001611893
2020-09-15,33,0.0714,0.07646389,0.14901376,0.009958081
2020-09-16,33,0.0746,0.07487865,0.14817251,0.0067586657
2020-09-17,33,0.0831,0.07699767,0.15386167,0.009025391
2020-09-18,33,0.0908,0.07522055,0.14634709,-0.0016633641
2020-09-19,33,0.1,0.07749095,0.1539894,0.005100636
2020-09-20,33,0.107,0.07890957,0.15844868,0.0070256214
2020-09-21,33,0.105,0.0765255,0.15261988,0.005824419
2020-09-22,33,0.0975,0.078874156,0.15335943,0.004670211
2020-09-23,33,0.101,0.077278756,0.15355836,0.0055109984
2020-09-24,33,0.0978,0.07938762,0.14723985,0.0030395966
2020-09-25,33,0.0845,0.077600345,0.15241703,0.005476791
2020-09-26,33,0.0691,0.07986059,0.15306787,0.0017728307
2020-09-27,33,0.0784,0.08126905,0.15461223,0.007251378
2020-09-28,33,0.0807,0.07888499,0.15234049,0.004118337
2020-09-29,33,0.0912,0.08123364,0.1611914,0.008649948
2020-09-30,33,0.104,0.07963824,0.15378416,0.006170147
2020-10-01,33,0.105,0.0817471,0.15356225,0.011920621
2020-10-02,33,0.104,0.07995983,0.152384,0.010898154
2020-10-03,33,0.109,0.08222007,0.1556158,0.0055475174
2020-10-04,33,0.0962,0.083628535,0.16010195,0.012422478
2020-10-05,33,0.0852,0.081244476,0.15405385,0.010416745
2020-10-06,33,0.0788,0.08359312,0.1577207,0.010232562
2020-10-07,33,0.0682,0.08199772,0.15778956,0.013010075
2020-10-08,33,0.064,0.08410659,0.15500513,0.0027155255
2020-10-09,33,0.0787,0.08231931,0.1565237,0.0071556717
2020-10-10,33,0.0737,0.08457956,0.16006024,0.014161036
2020-10-11,33,0.0765,0.08598802,0.15929025,0.01329875
2020-10-12,33,0.0714,0.083603956,0.15672566,0.01200879
2020-10-13,33,0.0758,0.08595261,0.16008206,0.011198211
2020-10-14,33,0.0712,0.084357165,0.15785532,0.011995247
2020-10-15,33,0.0798,0.08646598,0.15704936,0.011001214
2020-10-16,33,0.076,0.08467866,0.15626055,0.00996966
2020-10-17,33,0.0923,0.08693885,0.15783808,0.011925835
2020-10-18,33,0.0908,0.08834726,0.16134696,0.015025958
2020-10-19,33,0.0891,0.08596315,0.16062178,0.016264273
2020-10-20,33,0.0851,0.08831176,0.16231184,0.012538695
2020-10-21,33,0.0735,0.08671631,0.15899195,0.013305229
2020-10-22,33,0.079,0.08882512,0.1609823,0.017731084
2020-10-23,33,0.0734,0.0870378,0.16088943,0.009568817
2020-10-24,33,0.072,0.089297995,0.16578606,0.017910989
2020-10-25,33,0.0814,0.090706415,0.1690217,0.017768111
2020-10-26,33,0.0861,0.088322304,0.15977485,0.015884802
2020-10-27,33,0.092,0.090670906,0.1683382,0.014323398
2020-10-28,33,0.0999,0.08907546,0.16075207,0.017682564
2020-10-29,33,0.1,0.09118427,0.16398668,0.020796763
2020-10-30,33,0.104,0.08939695,0.16181093,0.022022422
2020-10-31,33,0.104,0.09165715,0.16183877,0.0161484
2020-11-01,33,0.0861,0.09306556,0.16389626,0.017316548
2020-11-02,33,0.0902,0.09068145,0.16514032,0.013716003
2020-11-03,33,0.0835,0.09303006,0.17200886,0.02346382
2020-11-04,33,0.0784,0.091434605,0.1629461,0.018341439
2020-11-05,33,0.069,0.09354342,0.16517851,0.017667752
2020-11-06,33,0.0669,0.0917561,0.16557541,0.01889204
2020-11-07,33,0.0565,0.0940163,0.17087893,0.019667432
2020-11-08,33,0.064,0.09542471,0.16581807,0.02183427
2020-11-09,33,0.049,0.0930406,0.16336834,0.012451945
2020-11-10,33,0.0491,0.0953892,0.1729913,0.017725667
2020-11-11,33,0.0589,0.09379376,0.17043322,0.02587727
2020-11-12,33,0.0615,0.09590257,0.1707884,0.026866179
2020-11-13,33,0.0628,0.09411525,0.16524003,0.020783968
2020-11-14,33,0.0801,0.09637544,0.1688076,0.026947383
2020-11-15,33,0.0904,0.097783856,0.16770855,0.025082398
2020-11-16,33,0.0864,0.095399745,0.16749768,0.01804621
2020-11-17,33,0.0758,0.097748354,0.17017506,0.020815577
2020-11-18,33,0.069,0.0961529,0.17209758,0.02630475
2020-11-19,33,0.0831,0.098261714,0.17546797,0.026307076
2020-11-20,33,0.0913,0.096474394,0.17202438,0.026010143
2020-11-21,33,0.0993,0.098734595,0.1716302,0.026480867
2020-11-22,33,0.109,0.10014301,0.1722339,0.02237606
2020-11-23,33,0.123,0.0977589,0.16826357,0.025722329
2020-11-24,33,0.166,0.1001075,0.17756255,0.025835823
2020-11-25,33,0.085,0.09851205,0.17673205,0.02955577
2020-11-26,33,0.0512,0.100620866,0.17742522,0.026912212
2020-11-27,33,0.0531,0.098833546,0.17158069,0.02032752
2020-11-28,33,0.161,0.10109374,0.17506173,0.019418769
2020-11-29,33,0.0299,0.10250215,0.17667735,0.035939176
2020-11-30,33,0.0449,0.10011804,0.17075692,0.025553077
2020-12-01,33,0.0649,0.10246665,0.1828847,0.027047113
2020-12-02,33,0.105,0.1008712,0.17574866,0.027613953
2020-12-03,33,0.141,0.10298001,0.17354706,0.027235135
2020-12-04,33,0.145,0.10119269,0.17200479,0.02423133
2020-12-05,33,0.117,0.10345289,0.17932597,0.029545344
2020-12-06,33,0.117,0.104861304,0.17551096,0.032618713
2020-12-07,33,0.102,0.10247719,0.17716171,0.026477909
2020-12-08,33,0.0852,0.104825795,0.1807632,0.031730756
2020-12-09,33,0.0792,0.10323035,0.18206632,0.034662046
2020-12-10,33,0.0621,0.10533916,0.18257032,0.029594056
2020-12-11,33,0.0562,0.10355184,0.17918414,0.033614643
2020-12-12,33,0.092,0.105812036,0.18247202,0.03008883
2020-12-13,33,0.0917,0.10722045,0.18375742,0.039978057
2020-12-14,33,0.112,0.10483634,0.18015857,0.03507693
2020-12-15,33,0.135,0.10718495,0.1819503,0.03321873
2020-12-16,33,0.171,0.105589494,0.17690341,0.031126982
2020-12-17,33,0.107,0.10769831,0.18044305,0.03219454
2020-12-18,33,0.0932,0.10591099,0.17856954,0.03378263
2020-12-19,33,0.088,0.10817119,0.18002369,0.03434576
2020-12-20,33,0.0786,0.1095796,0.18512055,0.04130233
2020-12-21,33,0.0796,0.10719549,0.18209462,0.030974096
2020-12-22,33,0.0854,0.10954409,0.18676199,0.036798492
2020-12-23,33,0.0712,0.107948646,0.1809258,0.035394523
2020-12-24,33,0.14,0.11005746,0.18352737,0.03503955
2020-12-25,33,0.102,0.10827014,0.17832786,0.028439144
2020-12-26,33,0.0983,0.11053033,0.1870196,0.039434556
2020-12-27,33,0.1,0.111938745,0.1865403,0.036511242
2020-12-28,33,0.105,0.10955463,0.18180127,0.037480555
2020-12-29,33,0.11,0.11190324,0.19162048,0.036161512
2020-12-30,33,0.127,0.11030779,0.18759857,0.036686663
2020-12-31,33,0.222,0.1124166,0.18233868,0.035878543
2021-01-01,33,0.148,0.11062928,0.1867045,0.03232759
2021-01-02,33,0.132,0.112889476,0.18654409,0.03497246
2021-01-03,33,0.154,0.1142979,0.18462667,0.036748596
2021-01-04,33,0.132,0.111913785,0.186137,0.03711997
2021-01-05,33,0.076,0.11426239,0.18990627,0.040108234
2021-01-06,33,0.00301,0.11266694,0.1855949,0.03925362
2021-01-07,33,0.0238,0.114775755,0.19087178,0.04302336
2021-01-08,33,0.0522,0.112988435,0.19035554,0.036541343
2021-01-09,33,0.108,0.11524863,0.19283035,0.036611978
2021-01-10,33,0.132,0.11665704,0.19041619,0.043417282
2021-01-11,33,0.172,0.11427293,0.1881641,0.03964368
2021-01-12,33,0.205,0.11662154,0.19172354,0.045807634
2021-01-13,33,0.263,0.11502609,0.19255327,0.044230726
2021-01-14,33,0.331,0.1171349,0.19117972,0.046042822
2021-01-15,33,0.277,0.11534758,0.18566488,0.03801629
2021-01-16,33,0.168,0.11760777,0.18958296,0.039500687
2021-01-17,33,0.112,0.11901619,0.19327465,0.04109429
2021-01-18,33,0.0623,0.11663208,0.18973598,0.0417535
2021-01-19,33,0.00587,0.11898068,0.1930042,0.046223167
2021-01-20,33,0.0162,0.11738523,0.18964407,0.03763716
2021-01-21,33,0.00267,0.11949405,0.19381642,0.044479042
2021-01-22,33,0.000276,0.11770673,0.18737042,0.044893976
2021-01-23,33,0.0469,0.119966924,0.19446975,0.046149794
2021-01-24,33,0.0969,0.12137534,0.19780993,0.04668648
2021-01-25,33,0.118,0.118991226,0.19359396,0.046550985
2021-01-26,33,0.135,0.12133983,0.19390717,0.049284846
2021-01-27,33,0.0561,0.11974438,0.19419293,0.04637596
2021-01-28,33,0.0409,0.121853195,0.19332132,0.048547473
2021-01-29,33,0.0572,0.120065875,0.19571446,0.044386804
2021-01-30,33,0.0972,0.12232607,0.1924555,0.05048498
2021-01-31,33,0.101,0.12373448,0.19354777,0.04760559
2021-02-01,33,0.119,0.12135038,0.19658715,0.047452543
2021-02-02,33,0.0824,0.12369898,0.19693913,0.051697373
2021-02-03,33,0.103,0.12210353,0.20157377,0.05396015
2021-02-04,33,0.122,0.12421234,0.19603983,0.051428687
2021-02-05,33,0.111,0.12242502,0.19632687,0.05172061
2021-02-06,33,0.112,0.12468522,0.19726035,0.04887189
2021-02-07,33,0.107,0.12609363,0.19809106,0.053864703
2021-02-08,33,0.0821,0.12370952,0.19853641,0.05198359
2021-02-09,33,0.113,0.12605813,0.19711684,0.043710537
2021-02-10,33,0.0972,0.12446268,0.20098382,0.050564967
2021-02-11,33,0.081,0.12657149,0.2004175,0.05139425
2021-02-12,33,0.101,0.12478417,0.20041463,0.04966107
2021-02-13,33,0.096,0.12704436,0.20482561,0.053853832
2021-02-14,33,0.0878,0.12845278,0.1942764,0.050177664
2021-02-15,33,0.0851,0.12606867,0.19955522,0.055788487
2021-02-16,33,0.0692,0.12841727,0.20492256,0.056318376
2021-02-17,33,0.075,0.12682183,0.19891362,0.04664218
2021-02-18,33,0.109,0.12893064,0.19816928,0.052948736
2021-02-19,33,0.0702,0.12714332,0.1977819,0.05537727
2021-02-20,33,0.0637,0.12940352,0.19938053,0.05142897
2021-02-21,33,0.0907,0.13081193,0.20537078,0.05922797
2021-02-22,33,0.123,0.12842782,0.19965352,0.053142834
2021-02-23,33,0.156,0.13077642,0.1974786,0.057471212
2021-02-24,33,0.181,0.12918097,0.20347184,0.0560136
2021-02-25,33,0.174,0.13128978,0.20405799,0.06052442
2021-02-26,33,0.167,0.12950246,0.20487498,0.060501307
2021-02-27,33,0.124,0.13174547,0.20222227,0.056362428
2021-02-28,33,0.082,0.13313669,0.2050701,0.06548859
2021-03-01,33,0.0595,0.13073538,0.20378424,0.05748278
2021-03-02,33,0.0541,0.1330668,0.2051358,0.056309234
2021-03-03,33,0.0412,0.13145415,0.2084754,0.057027206
2021-03-04,33,0.0412,0.13354579,0.21084306,0.059170216
2021-03-05,33,0.0617,0.13174127,0.20351587,0.05916911
2021-03-06,33,0.0988,0.13398427,0.20044854,0.061841726
2021-03-07,33,0.128,0.1353755,0.21659046,0.06263823
2021-03-08,33,0.137,0.13297419,0.20552036,0.065697365
2021-03-09,33,0.127,0.13530561,0.2136422,0.061332386
2021-03-10,33,0.142,0.13369296,0.20782317,0.06252682
2021-03-11,33,0.125,0.1357846,0.2074592,0.060330037
2021-03-12,33,0.137,0.13398008,0.20817633,0.06278194
2021-03-13,33,0.185,0.13622308,0.21661739,0.06501788
2021-03-14,33,0.2,0.13761431,0.20614131,0.05599248
2021-03-15,33,0.224,0.135213,0.2096843,0.06320503
2021-03-16,33,0.255,0.13754442,0.20840752,0.06660931
2021-03-17,33,0.24,0.13593177,0.20764033,0.05566268
2021-03-18,33,0.26,0.13802339,0.20791538,0.060156282
2021-03-19,33,0.272,0.13621889,0.21031176,0.061848003
2021-03-20,33,0.241,0.13846189,0.21266097,0.06675586
2021-03-21,33,0.236,0.1398531,0.21092576,0.06704256
2021-03-22,33,0.229,0.1373764,0.21405269,0.062615305
2021-03-23,33,0.212,0.13963239,0.20891553,0.066619135
2021-03-24,33,0.215,0.13794433,0.21873021,0.0657023
2021-03-25,33,0.216,0.13996053,0.20781682,0.06384031
2021-03-26,33,0.198,0.1380806,0.21014318,0.07088127
2021-03-27,33,0.18,0.14024818,0.21350132,0.0712059
2021-03-28,33,0.179,0.14156398,0.21923393,0.06344598
2021-03-29,33,0.18,0.13908726,0.21004795,0.07114452
2021-03-30,33,0.203,0.14134327,0.2161787,0.06539557
2021-03-31,33,0.215,0.1396552,0.21438505,0.06699759
2021-04-01,33,0.217,0.1416714,0.21429738,0.064504474
2021-04-02,33,0.228,0.13979147,0.2041639,0.06354979
2021-04-03,33,0.251,0.14195906,0.2166211,0.06512823
2021-04-04,33,0.193,0.14327486,0.22086316,0.07051878
2021-04-05,33,0.176,0.14079814,0.21228881,0.06562706
2021-04-06,33,0.156,0.14305413,0.20940317,0.07197341
2021-04-07,33,0.139,0.14136608,0.21322668,0.07295099
2021-04-08,33,0.131,0.14338228,0.22133848,0.06944898
2021-04-09,33,0.122,0.14150235,0.21786363,0.070111334
2021-04-10,33,0.098,0.14366993,0.21362428,0.06935199
2021-04-11,33,0.145,0.14498574,0.22139443,0.067562245
2021-04-12,33,0.159,0.14250901,0.21802054,0.06584132
2021-04-13,33,0.177,0.144765,0.21603982,0.07220972
2021-04-14,33,0.177,0.14300865,0.21588013,0.0689589
2021-04-15,33,0.178,0.14495654,0.22033623,0.069781795
2021-04-16,33,0.159,0.1430083,0.21649098,0.06868958
2021-04-17,33,0.171,0.14510758,0.2179692,0.06955541
2021-04-18,33,0.172,0.14635508,0.22473885,0.07607089
2021-04-19,33,0.161,0.14381006,0.21409951,0.0703331
2021-04-20,33,0.129,0.14599775,0.21621463,0.07091154
2021-04-21,33,0.177,0.14424138,0.2208699,0.06992535
2021-04-22,33,0.172,0.14618927,0.22201917,0.07172401
2021-04-23,33,0.172,0.14424105,0.21645552,0.06953934
2021-04-24,33,0.147,0.14634033,0.21428123,0.072076336
2021-04-25,33,0.146,0.14758782,0.22327687,0.07260077
2021-04-26,33,0.156,0.14504279,0.21886967,0.07421742
2021-04-27,33,0.177,0.14723048,0.21870269,0.073301926
2021-04-28,33,0.121,0.14547412,0.217301,0.06991424
2021-04-29,33,0.123,0.14742202,0.22460198,0.07552615
2021-04-30,33,0.143,0.14547378,0.22654435,0.07422614
2021-05-01,33,0.168,0.14757305,0.2243133,0.07676726
2021-05-02,33,0.171,0.14882056,0.22306108,0.07488986
2021-05-03,33,0.168,0.14627554,0.22279808,0.07368916
2021-05-04,33,0.165,0.14846322,0.22388658,0.074770674
2021-05-05,33,0.17,0.14670685,0.22153167,0.06549011
2021-05-06,33,0.173,0.14865476,0.22091262,0.07232819
2021-05-07,33,0.17,0.14667314,0.21836734,0.06971701
2021-05-08,33,0.171,0.14873905,0.22571841,0.07395941
2021-05-09,33,0.168,0.14995317,0.22557914,0.07859885
2021-05-10,33,0.167,0.14737478,0.2190217,0.069226645
2021-05-11,33,0.159,0.14952908,0.22008005,0.07416403
2021-05-12,33,0.164,0.14773935,0.22111261,0.07577334
2021-05-13,33,0.165,0.14965387,0.21960637,0.07566141
2021-05-14,33,0.16,0.14767227,0.22443579,0.071524434
2021-05-15,33,0.149,0.14973816,0.22794856,0.07627821
2021-05-16,33,0.155,0.1509523,0.22185162,0.077531345
2021-05-17,33,0.165,0.14837389,0.22467688,0.072158225
2021-05-18,33,0.179,0.1505282,0.22782929,0.080979325
2021-05-19,33,0.17,0.14873846,0.22305301,0.078455
2021-05-20,33,0.159,0.15065299,0.22632857,0.072675146
2021-05-21,33,0.155,0.14867137,0.21833561,0.080130406
2021-05-22,33,0.146,0.15073729,0.22297631,0.073996186
2021-05-23,33,0.135,0.1519514,0.2198394,0.080886625
2021-05-24,33,0.121,0.14937301,0.22839274,0.08246242
2021-05-25,33,0.122,0.15152732,0.219078,0.07846026
2021-05-26,33,0.129,0.14973758,0.22941564,0.075770825
2021-05-27,33,0.174,0.1516521,0.223349,0.08600453
2021-05-28,33,0.166,0.1496705,0.22717836,0.079268634
2021-05-29,33,0.174,0.1517364,0.22121954,0.08276749
2021-05-30,33,0.167,0.15295053,0.23092502,0.079509355
2021-05-31,33,0.15,0.15037212,0.22996195,0.0838723
2021-06-01,33,0.187,0.15252644,0.22339925,0.07842852
2021-06-02,33,0.201,0.1507367,0.22493343,0.079091065
2021-06-03,33,0.206,0.15265122,0.22619566,0.07897925
2021-06-04,33,0.192,0.15066962,0.22837926,0.07407812
2021-06-05,33,0.179,0.15273552,0.22398719,0.075599045
2021-06-06,33,0.182,0.15394965,0.23139861,0.07968418
2021-06-07,33,0.175,0.15137124,0.22042032,0.079396024
2021-06-08,33,0.17,0.15352556,0.22760181,0.08127726
2021-06-09,33,0.165,0.15173581,0.22844832,0.08053533
2021-06-10,33,0.155,0.15365034,0.23087347,0.08049471
2021-06-11,33,0.143,0.15166873,0.22633678,0.07882593
2021-06-12,33,0.146,0.15373464,0.22562027,0.08399241
2021-06-13,33,0.147,0.15494876,0.22359855,0.085641116
2021-06-14,33,0.144,0.15237036,0.22665845,0.07771783
2021-06-15,33,0.138,0.15452467,0.22573559,0.08127089
2021-06-16,33,0.137,0.15273494,0.22468138,0.07211292
2021-06-17,33,0.138,0.15464945,0.23011005,0.07555163
2021-06-18,33,0.146,0.15266785,0.23263358,0.088582575
2021-06-19,33,0.149,0.15473375,0.22996372,0.07652291
2021-06-20,33,0.15,0.15594788,0.23088631,0.08716546
2021-06-21,33,0.151,0.15336947,0.22664875,0.077473626
2021-06-22,33,0.163,0.15552379,0.2308384,0.08140191
2021-06-23,33,0.162,0.15373406,0.22701026,0.08066784
2021-06-24,33,0.162,0.15564857,0.22882788,0.08256236
2021-06-25,33,0.149,0.15366696,0.22633447,0.08138724
2021-06-26,33,0.136,0.15573287,0.22649495,0.086388364
2021-06-27,33,0.123,0.15694699,0.23065841,0.0795983
2021-06-28,33,0.116,0.1543686,0.22150223,0.08465952
2021-06-29,33,0.112,0.1565229,0.22938822,0.07922847
2021-06-30,33,0.114,0.15473317,0.23175873,0.07870447
2021-07-01,33,0.124,0.1566477,0.23390119,0.08289503
2021-07-02,33,0.132,0.15466608,0.22673146,0.08617893
2021-07-03,33,0.118,0.156732,0.23242842,0.084560975
2021-07-04,33,0.193,0.15794611,0.23165792,0.08827427
2021-07-05,33,0.142,0.15536772,0.23269969,0.08663257
2021-07-06,33,0.154,0.15752202,0.22983284,0.084406465
2021-07-07,33,0.158,0.15573229,0.23065025,0.08123138
2021-07-08,33,0.146,0.1576468,0.23395905,0.083661124
2021-07-09,33,0.132,0.1556652,0.23284473,0.08188895
2021-07-10,33,0.123,0.1577311,0.23004732,0.08587165
2021-07-11,33,0.127,0.15894523,0.23534593,0.08522418
2021-07-12,33,0.153,0.15636683,0.2312452,0.08002797
2021-07-13,33,0.136,0.15852115,0.23603208,0.0831539
2021-07-14,33,0.137,0.1567314,0.23382846,0.08262976
2021-07-15,33,0.136,0.15864593,0.23212938,0.08707663
2021-07-16,33,0.146,0.15666431,0.23198031,0.080358736
2021-07-17,33,0.147,0.15873022,0.22917224,0.087845124
2021-07-18,33,0.144,0.15994434,0.23573035,0.08913385
2021-07-19,33,0.141,0.15736595,0.23220737,0.08233858
2021-07-20,33,0.143,0.15952025,0.23856519,0.08319813
2021-07-21,33,0.134,0.15773052,0.23408037,0.08752989
2021-07-22,33,0.137,0.15964504,0.22866607,0.08754582
2021-07-23,33,0.142,0.15766343,0.23049499,0.08857403
2021-07-24,33,0.143,0.15972933,0.23700237,0.09172169
2021-07-25,33,0.147,0.16094346,0.23374017,0.08810922
2021-07-26,33,0.151,0.15836506,0.23650327,0.086774714
2021-07-27,33,0.155,0.16051938,0.23583561,0.085576646
2021-07-28,33,0.153,0.15872964,0.23081551,0.08639447
2021-07-29,33,0.158,0.16064416,0.23538688,0.086022206
2021-07-30,33,0.162,0.15866254,0.2294292,0.08256196
2021-07-31,33,0.167,0.16072845,0.23729238,0.08645033
2021-08-01,33,0.149,0.16194257,0.23413523,0.08690658
2021-08-02,33,0.152,0.15936418,0.23063873,0.08324327
2021-08-03,33,0.146,0.16151848,0.23515034,0.08463314
2021-08-04,33,0.154,0.15972875,0.23156206,0.08574429
2021-08-05,33,0.14,0.16164328,0.23389761,0.08882069
2021-08-06,33,0.143,0.15966167,0.23538119,0.0865911
